country,ticker,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
USA,MSFT,4/6/21,246.3256771,250.1931567,246.0771244,249.3381348,25281100,0,0
USA,MSFT,7/6/21,248.5328081,252.619015,248.3637941,252.3406372,23079200,0,0
USA,MSFT,8/6/21,253.6828362,254.5279215,251.0481685,251.1078339,22455000,0,0
USA,MSFT,9/6/21,252.3406453,254.0506891,251.7441279,252.1219177,17937600,0,0
USA,MSFT,10/6/21,252.8178594,255.9695058,252.2014535,255.7507782,24563600,0,0
USA,MSFT,11/6/21,256.496461,256.9935665,255.1244451,256.3970642,18999700,0,0
USA,MSFT,14/6/21,256.4069673,258.4451178,255.3133294,258.3854675,19150500,0,0
USA,MSFT,15/6/21,258.2661292,258.4848568,256.1882323,256.8642883,18038900,0,0
USA,MSFT,16/6/21,257.8982791,259.0714405,252.9471134,255.8899841,27220000,0,0
USA,MSFT,17/6/21,254.5875926,260.2347033,254.5279424,259.3896179,27565500,0,0
USA,MSFT,18/6/21,258.1269549,260.7814807,257.2520445,257.9281006,37202200,0,0
USA,MSFT,21/6/21,258.3158587,261.9944205,256.4268642,261.1095886,26696100,0,0
USA,MSFT,22/6/21,261.1990742,264.2513087,260.8809194,263.9729309,24694100,0,0
USA,MSFT,23/6/21,264.4501164,265.2852498,262.89915,263.7342834,19518700,0,0
USA,MSFT,24/6/21,264.6191571,266.2993758,263.9331492,265.1460876,21446900,0,0
USA,MSFT,25/6/21,264.6887653,265.7028494,263.2272741,263.4857483,25611100,0,0
USA,MSFT,28/6/21,264.648985,267.3432878,264.3706071,267.1643372,19590000,0,0
USA,MSFT,29/6/21,267.3134444,270.0773491,266.4286126,269.8287964,19937800,0,0
USA,MSFT,30/6/21,269.1229198,269.789024,268.0392337,269.3316956,21656500,0,0
USA,MSFT,1/7/21,268.0491489,270.2662498,268.0392274,270.0276489,16725300,0,0
USA,MSFT,2/7/21,271.2406081,276.3906129,270.9224533,276.0426331,26458000,0,0
USA,MSFT,6/7/21,276.4204349,277.7526738,272.7120176,276.0525818,31565600,0,0
USA,MSFT,7/7/21,277.7824872,279.0650276,275.545513,278.3094177,23260000,0,0
USA,MSFT,8/7/21,275.2969558,277.1163785,273.2787092,275.8139648,24618600,0,0
USA,MSFT,9/7/21,274.1238139,276.4403118,273.7261356,276.3309631,23916700,0,0
USA,MSFT,12/7/21,277.5438828,278.1503368,274.978802,275.7145386,18931700,0,0
USA,MSFT,13/7/21,275.9133718,281.2125324,275.7841499,279.353363,26120100,0,0
USA,MSFT,14/7/21,280.7154343,282.0178481,278.9258366,280.8745117,23113700,0,0
USA,MSFT,15/7/21,280.3674313,280.8744885,278.2099806,279.4030457,22604200,0,0
USA,MSFT,16/7/21,280.4370604,282.4553072,277.8421543,279.1246948,26186800,0,0
USA,MSFT,19/7/21,277.31524,278.7469061,272.8611946,275.4063721,32935600,0,0
USA,MSFT,20/7/21,276.420432,279.3434142,274.6606897,277.7029724,26259700,0,0
USA,MSFT,21/7/21,277.2853776,279.890205,275.6847128,279.7709045,24364300,0,0
USA,MSFT,22/7/21,282.196787,284.7618678,281.7792354,284.48349,23384100,0,0
USA,MSFT,23/7/21,285.7063391,288.3111664,284.8413806,287.993042,22768100,0,0
USA,MSFT,26/7/21,287.326919,288.0129269,284.9805961,287.3766174,23176100,0,0
USA,MSFT,27/7/21,287.7544179,287.9035435,281.3119515,284.8811646,33604100,0,0
USA,MSFT,28/7/21,287.3169718,288.47026,282.1868404,284.5630188,33566900,0,0
USA,MSFT,29/7/21,284.5829261,286.949153,284.4238487,284.8414307,18168300,0,0
USA,MSFT,30/7/21,283.5191247,285.0004891,282.2664093,283.2606201,20944800,0,0
USA,MSFT,2/8/21,284.7022054,285.1098355,282.0973779,283.1711426,16267400,0,0
USA,MSFT,3/8/21,283.7676844,285.5672037,282.3558916,285.4578247,17879000,0,0
USA,MSFT,4/8/21,284.5630192,285.9250832,283.002101,284.8513489,16191300,0,0
USA,MSFT,5/8/21,285.2192018,287.9532816,284.4437186,287.8439026,13900200,0,0
USA,MSFT,6/8/21,286.8397891,287.8240482,285.9549269,287.7842712,16589300,0,0
USA,MSFT,9/8/21,288.0725592,289.8621264,286.1437879,286.6607666,16117600,0,0
USA,MSFT,10/8/21,287.1280612,287.5754681,283.5489266,284.7817383,18616600,0,0
USA,MSFT,11/8/21,285.547262,286.9888797,284.2050714,285.2887878,13955900,0,0
USA,MSFT,12/8/21,284.9706798,288.2913406,284.6823501,288.1322632,14561300,0,0
USA,MSFT,13/8/21,287.8041773,291.2043615,287.6251962,291.1546631,18249000,0,0
USA,MSFT,16/8/21,291.4926599,293.1132283,288.3409984,292.8945007,22507600,0,0
USA,MSFT,17/8/21,290.6972928,291.7312501,289.3948488,291.3832703,20075300,0,0
USA,MSFT,18/8/21,290.9051879,293.674384,289.1420464,289.6002808,21813000,0.56,0
USA,MSFT,19/8/21,287.568172,296.3140523,287.5183784,295.6167603,29850500,0,0
USA,MSFT,20/8/21,298.5553229,304.6515364,296.9017699,303.1772766,40817600,0,0
USA,MSFT,23/8/21,302.0716327,304.2132722,300.6770789,303.4661865,22830200,0,0
USA,MSFT,24/8/21,303.8347292,304.462286,300.8264754,301.4440613,18175800,0,0
USA,MSFT,25/8/21,303.1175359,303.4064175,299.2526384,300.8364563,20006100,0,0
USA,MSFT,26/8/21,299.8204063,301.2548132,297.7883552,297.9277954,17666100,0,0
USA,MSFT,27/8/21,297.8281541,299.7008535,295.6765439,298.5553284,22605700,0,0
USA,MSFT,30/8/21,299.9498753,303.0378351,299.8901108,302.4102783,16348100,0,0
USA,MSFT,31/8/21,303.2371089,303.3167846,300.3284419,300.7069702,26285300,0,0
USA,MSFT,1/9/21,301.6931023,304.0040945,300.3184598,300.657135,18983800,0,0
USA,MSFT,2/9/21,301.0257049,302.1811706,299.0135349,299.9797668,16285600,0,0
USA,MSFT,3/9/21,299.8204072,301.4241669,299.0932633,299.9698486,14747900,0,0
USA,MSFT,7/9/21,299.840311,299.9199868,297.0412329,299.0135193,17180400,0,0
USA,MSFT,8/9/21,298.6150742,299.4418355,296.3140532,299.043396,15046800,0,0
USA,MSFT,9/9/21,299.6510751,300.9659531,295.8459116,296.0949402,19927000,0,0
USA,MSFT,10/9/21,297.2604044,298.7545756,294.2322088,294.5609131,19633400,0,0
USA,MSFT,13/9/21,296.393759,297.3799327,292.9372416,295.8359375,23652900,0,0
USA,MSFT,14/9/21,298.3959743,300.2188804,296.9416561,298.6250916,21853400,0,0
USA,MSFT,15/9/21,302.0815929,304.1335856,300.6471861,303.6355286,28356300,0,0
USA,MSFT,16/9/21,302.5796479,304.1236127,299.5913054,304.0339661,19550800,0,0
USA,MSFT,17/9/21,302.9880515,303.3167558,298.3660673,298.7047424,41372500,0,0
USA,MSFT,20/9/21,295.1784825,297.5592098,288.3949478,293.1563721,38278700,0,0
USA,MSFT,21/9/21,294.5409751,296.3837922,292.9272751,293.6544189,22364100,0,0
USA,MSFT,22/9/21,295.576952,299.0533805,293.3655774,297.4197388,26626300,0,0
USA,MSFT,23/9/21,297.6887026,299.7307243,296.3738247,298.3959351,18604600,0,0
USA,MSFT,24/9/21,297.0711246,298.6350007,295.776158,298.1867676,14999000,0,0
USA,MSFT,27/9/21,294.9892626,295.3179669,291.8016851,293.0269165,23571700,0,0
USA,MSFT,28/9/21,288.6738696,289.6500724,281.651277,282.4182739,43186200,0,0
USA,MSFT,29/9/21,283.9921244,285.6556178,281.9102496,282.8963928,26353700,0,0
USA,MSFT,30/9/21,284.5997748,286.711532,280.5256714,280.8245239,32343600,0,0
USA,MSFT,1/10/21,281.0237056,288.8531783,280.1969443,287.976593,30086300,0,0
USA,MSFT,4/10/21,286.2831953,286.6318413,279.1609854,282.0098572,31350700,0,0
USA,MSFT,5/10/21,282.9462198,289.2715509,282.9462198,287.6379395,24993000,0,0
USA,MSFT,6/10/21,284.6694751,292.4889766,284.4005352,291.9709778,28002600,0,0
USA,MSFT,7/10/21,294.0329584,295.4873069,292.7778753,293.7042542,20430500,0,0
USA,MSFT,8/10/21,295.0689256,295.4873069,292.6184934,293.7042542,17685700,0,0
USA,MSFT,11/10/21,291.7817629,296.812127,291.6124101,293.0866699,19298600,0,0
USA,MSFT,12/10/21,294.1923451,294.2919626,291.2139736,291.7419128,17974100,0,0
USA,MSFT,13/10/21,293.764046,296.1248319,292.3495505,295.1585999,23416300,0,0
USA,MSFT,14/10/21,298.0472949,302.0915158,296.6726526,301.5735474,27262900,0,0
USA,MSFT,15/10/21,301.165134,303.2669506,299.3521991,303.0278625,25384800,0,0
USA,MSFT,18/10/21,302.390371,307.0123247,301.5137857,306.0959167,22729300,0,0
USA,MSFT,19/10/21,307.1518164,308.0981067,306.0262025,307.0322876,17682100,0,0
USA,MSFT,20/10/21,308.0084474,308.496564,304.9204875,306.2154541,16537100,0,0
USA,MSFT,21/10/21,305.9763832,309.8113982,305.1695028,309.5524292,16918100,0,0
USA,MSFT,22/10/21,309.1938205,309.8811417,306.6039177,307.9586487,17449300,0,0
USA,MSFT,25/10/21,308.1578793,308.1977323,305.2691541,306.9326782,17554500,0,0
USA,MSFT,26/10/21,309.7914939,311.1860476,307.4008261,308.9049377,28107300,0,0
USA,MSFT,27/10/21,314.7720933,324.832853,314.7720933,321.9142456,52588700,0,0
USA,MSFT,28/10/21,323.0696884,323.6075985,320.1112282,323.0896301,26297900,0,0
USA,MSFT,29/10/21,322.8704748,330.7098881,322.6413576,330.3313599,34766000,0,0
USA,MSFT,1/11/21,330.0723759,330.2018756,325.1017759,328.0901184,27073200,0,0
USA,MSFT,2/11/21,329.0264611,332.1542741,328.7176681,331.8355103,26487100,0,0
USA,MSFT,3/11/21,332.6025004,333.5986146,329.3651295,332.7021179,21500100,0,0
USA,MSFT,4/11/21,331.5964365,335.2322469,328.229566,335.1326294,23992200,0,0
USA,MSFT,5/11/21,337.1946117,337.4735225,333.1205085,334.7541199,22570100,0,0
USA,MSFT,8/11/21,335.9893044,336.3379505,333.1404324,335.6805115,20897000,0,0
USA,MSFT,9/11/21,335.8000274,337.403787,333.2300663,334.6445618,21307400,0,0
USA,MSFT,10/11/21,333.2699268,333.3296912,328.6380019,329.5145569,25500900,0,0
USA,MSFT,11/11/21,329.9628067,332.4730034,329.225692,331.1382141,16849800,0,0
USA,MSFT,12/11/21,332.6224526,335.919588,332.4929529,335.4115601,23831000,0,0
USA,MSFT,15/11/21,336.2283882,336.5670634,332.7320177,334.7640991,16723000,0,0
USA,MSFT,16/11/21,334.3756005,339.346231,334.2062781,338.1907349,20886800,0,0
USA,MSFT,17/11/21,338.2406058,341.4838995,337.302543,338.4202271,19053400,0.62,0
USA,MSFT,18/11/21,337.4821756,341.7433842,336.4243653,340.5657959,22463500,0,0
USA,MSFT,19/11/21,341.9330071,344.3879226,341.4939126,342.4020081,21963400,0,0
USA,MSFT,22/11/21,343.9088781,348.9484758,338.8493327,339.1287537,31031100,0,0
USA,MSFT,23/11/21,336.3545104,338.7495826,332.8717215,336.9832153,30427600,0,0
USA,MSFT,24/11/21,335.5860966,337.4622222,333.2209919,337.212738,21661300,0,0
USA,MSFT,26/11/21,333.6601026,337.2327022,327.4429467,328.9997253,24217200,0,0
USA,MSFT,29/11/21,334.248879,338.330436,334.0492795,335.9353943,28563500,0,0
USA,MSFT,30/11/21,334.6280877,337.0830031,328.3111324,329.9078369,42885600,0,0
USA,MSFT,1/12/21,334.4384933,338.579924,328.710347,329.3988953,33337600,0,0
USA,MSFT,2/12/21,329.6184152,332.8018351,327.123574,328.8100891,30766000,0,0
USA,MSFT,3/12/21,331.3049569,332.0135138,317.3737707,322.3435059,41779300,0,0
USA,MSFT,6/12/21,323.281569,326.7743471,318.5713071,325.5169373,30032600,0,0
USA,MSFT,7/12/21,330.9556818,335.1070709,329.418851,334.2289124,31021900,0,0
USA,MSFT,8/12/21,334.6181034,334.8077137,330.1173998,334.2788086,24761000,0,0
USA,MSFT,9/12/21,333.7199531,335.7956476,331.4346699,332.4126587,22214200,0,0
USA,MSFT,10/12/21,334.2887931,342.2922332,334.0991827,341.8331909,38095700,0,0
USA,MSFT,13/12/21,339.9770035,343.0806019,338.380299,338.699646,28899400,0,0
USA,MSFT,14/12/21,332.5324107,333.949494,323.4411931,327.6624756,44438700,0,0
USA,MSFT,15/12/21,327.9319271,334.4983669,323.8304224,333.9594727,35381100,0,0
USA,MSFT,16/12/21,335.0172756,336.0651272,322.3534581,324.2295837,35034800,0,0
USA,MSFT,17/12/21,320.2178783,324.2495504,316.5953639,323.1318359,47750300,0,0
USA,MSFT,20/12/21,319.3895732,322.1338987,316.9147101,319.2498779,28326500,0,0
USA,MSFT,21/12/21,322.6229084,327.053749,319.1400892,326.6146545,24740600,0,0
USA,MSFT,22/12/21,327.6225681,332.9216089,325.077842,332.5124817,24831500,0,0
USA,MSFT,23/12/21,332.0633903,335.695894,332.0434425,333.9993896,19617800,0,0
USA,MSFT,27/12/21,334.7677806,341.7733146,334.7378437,341.7433777,19947000,0,0
USA,MSFT,28/12/21,342.4419107,343.1005525,339.6177637,340.5458374,15661500,0,0
USA,MSFT,29/12/21,340.5957322,343.5895418,338.9790798,341.2444153,15042000,0,0
USA,MSFT,30/12/21,341.2044946,342.4219784,338.1208742,338.6198425,15994500,0,0
USA,MSFT,31/12/21,337.8115211,338.6597429,335.1570062,335.6260376,18000800,0,0
USA,MSFT,3/1/22,334.6580332,337.302559,329.0995192,334.0592651,28865100,0,0
USA,MSFT,4/1/22,334.1390833,334.5083454,325.4470645,328.3311157,32674300,0,0
USA,MSFT,5/1/22,325.1875919,325.3971805,315.3280043,315.7271729,40054300,0,0
USA,MSFT,6/1/22,312.5038257,318.0423918,310.8472473,313.2323303,39646100,0,0
USA,MSFT,7/1/22,313.5017567,315.8469136,309.4501368,313.3919983,32720000,0,0
USA,MSFT,10/1/22,308.8513853,314.0706046,304.0613019,313.621521,44289500,0,0
USA,MSFT,11/1/22,312.7333735,315.9566892,309.2505845,314.3300781,29386800,0,0
USA,MSFT,12/1/22,319.0103862,322.7426592,316.4257038,317.6132507,34372200,0,0
USA,MSFT,13/1/22,319.8087303,320.2178879,303.372714,304.171051,45366000,0,0
USA,MSFT,14/1/22,303.6222017,310.1786523,303.1232335,309.5599365,39846400,0,0
USA,MSFT,18/1/22,303.4425654,309.1607222,301.1173563,302.0254822,42333200,0,0
USA,MSFT,19/1/22,305.6579851,313.2622565,302.0753966,302.704071,45933900,0,0
USA,MSFT,20/1/22,308.4322482,311.006911,300.5186189,300.9776611,35380700,0,0
USA,MSFT,21/1/22,302.0654201,303.4824729,295.0000122,295.4191589,57984400,0,0
USA,MSFT,24/1/22,291.597075,296.4969167,275.4803752,295.7584534,85731500,0,0
USA,MSFT,25/1/22,290.918461,294.3813021,284.5815881,287.8947144,72848600,0,0
USA,MSFT,26/1/22,307.354471,307.8634284,292.4253486,296.0977478,90428900,0,0
USA,MSFT,27/1/22,302.0354713,306.6658809,297.3152205,299.221283,53481300,0,0
USA,MSFT,28/1/22,299.6105026,307.8434791,293.8424305,307.6239319,49743700,0,0
